# File Name: C:\Users\charl\Dropbox\eutops\data\raw_data\methylight\Barcelona_selfsamples\2021-08-11_BARCA_plate 3_standards.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-11 06:23:43 PM CEST
# Run End Date/Time: 2021-08-11 07:33:08 PM CEST
# Run Duration: 69 minutes 25 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-10-27 04:34:55 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2022-10-27 04:35:14 PM CEST
"Well","Well Position","Cycle Number","VIC","FAM","ROX","CY5"
"28","B4","33","130324.45",,"196814.14","261682.83"
"28","B4","34","155235.22",,"198196.22","285766.12"
"28","B4","35","181741.06",,"199171.77","306101.53"
"28","B4","36","205533.73",,"200147.34","322657.3"
"28","B4","37","225351.39",,"201300.72","334537.34"
"28","B4","38","241309.53",,"202215.52","342756.72"
"28","B4","39","253314.38",,"203113.17","347674.22"
"28","B4","40","262469.03",,"203160.05","350629.53"
"28","B4","41","270277.97",,"203451.86","352002.12"
"28","B4","42","276033.4",,"204038.38","352403.97"
"28","B4","43","280759.9",,"204112.97","351683.16"
"28","B4","44","283466.0",,"204014.75","350204.47"
"28","B4","45","285738.78",,"204196.4","348888.38"
"29","B5","1","63370.86",,"130553.85","121795.69"
"29","B5","2","62968.836",,"129566.22","120629.55"
"29","B5","3","62664.062",,"128946.414","119912.02"
"29","B5","4","62643.406",,"128899.016","119822.33"
"29","B5","5","62026.164",,"127860.71","118665.85"
"29","B5","6","61317.367",,"126144.77","117172.28"
"29","B5","7","60531.777",,"124448.41","115012.266"
"29","B5","8","60194.992",,"123723.54","113738.62"
"29","B5","9","60051.12",,"123588.51","113536.76"
"29","B5","10","59812.83",,"123541.23","113643.36"
"29","B5","11","59368.41",,"123465.586","113933.12"
"29","B5","12","59377.336",,"123451.46","113988.8"
"29","B5","13","59824.78",,"123484.74","114142.5"
